date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-04-07,pfizer_biontech,fully_vaccinated,0,24,336600,0,NA,0.29,0.09,0,17.65,4.76,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-08,pfizer_biontech,fully_vaccinated,0,24,350747,0,NA,0.57,0.16,0,16.55,10.48,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-09,pfizer_biontech,fully_vaccinated,2,26,361619,0.55,NA,0.71,0.2,33.33,17.22,14.05,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-10,pfizer_biontech,fully_vaccinated,0,26,363619,0,NA,1,0.28,0,16.99,23.57,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-11,pfizer_biontech,fully_vaccinated,2,28,364721,0.55,NA,1,0.27,40,17.72,23.57,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-12,pfizer_biontech,fully_vaccinated,1,29,373657,0.27,NA,1.14,0.31,25,17.9,25.95,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-13,pfizer_biontech,fully_vaccinated,2,31,385136,0.52,NA,0.86,0.22,66.67,18.79,21.19,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-14,pfizer_biontech,fully_vaccinated,0,31,396910,0,NA,1.14,0.29,0,18.67,30.72,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-15,pfizer_biontech,fully_vaccinated,1,32,408109,0.25,NA,1,0.25,16.67,18.6,39.29,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-16,pfizer_biontech,fully_vaccinated,0,32,418760,0,NA,1.43,0.34,0,17.78,42.86,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-17,pfizer_biontech,fully_vaccinated,2,34,420639,0.48,NA,1.14,0.27,66.67,18.58,33.33,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-18,pfizer_biontech,fully_vaccinated,1,35,421540,0.24,NA,1.14,0.27,100,19.02,33.33,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-19,pfizer_biontech,fully_vaccinated,4,39,431997,0.93,NA,1.14,0.26,50,20.31,35.71,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-20,pfizer_biontech,fully_vaccinated,0,39,442889,0,NA,1.29,0.29,0,20,39.29,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-21,pfizer_biontech,fully_vaccinated,0,39,453064,0,NA,1,0.22,0,19.8,29.76,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-22,pfizer_biontech,fully_vaccinated,1,40,462244,0.22,NA,0.86,0.19,33.33,20,15.48,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-23,pfizer_biontech,fully_vaccinated,1,41,470507,0.21,NA,0.57,0.12,25,20.1,12.41,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-24,pfizer_biontech,fully_vaccinated,0,41,472241,0,NA,0.57,0.12,0,20,12.41,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-25,pfizer_biontech,fully_vaccinated,0,41,474280,0,NA,0.71,0.15,0,19.62,14.46,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-26,pfizer_biontech,fully_vaccinated,2,43,480236,0.42,NA,0.86,0.18,28.57,19.91,15.41,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-27,pfizer_biontech,fully_vaccinated,0,43,487579,0,NA,0.71,0.15,0,19.55,11.84,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-28,pfizer_biontech,fully_vaccinated,1,44,494693,0.2,NA,0.86,0.17,14.29,19.38,16.6,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-29,pfizer_biontech,fully_vaccinated,2,46,502892,0.4,NA,1,0.2,40,19.83,23.74,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-04-30,pfizer_biontech,fully_vaccinated,0,46,507266,0,NA,0.86,0.17,0,19.57,22.52,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-01,pfizer_biontech,fully_vaccinated,1,47,509885,0.2,NA,1,0.2,33.33,19.75,26.09,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-02,pfizer_biontech,fully_vaccinated,1,48,510499,0.2,NA,0.86,0.17,50,20,24.05,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-03,pfizer_biontech,fully_vaccinated,1,49,515821,0.19,NA,0.86,0.17,20,20,24.05,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-04,pfizer_biontech,fully_vaccinated,1,50,525619,0.19,NA,1,0.19,25,20.08,28.81,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-05,pfizer_biontech,fully_vaccinated,0,50,538185,0,NA,0.86,0.16,0,19.76,24.05,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-06,pfizer_biontech,fully_vaccinated,2,52,551706,0.36,NA,1,0.18,40,20.16,24.05,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-07,pfizer_biontech,fully_vaccinated,1,53,564536,0.18,NA,0.86,0.15,33.33,20.31,21.19,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-08,pfizer_biontech,fully_vaccinated,0,53,568486,0,NA,0.71,0.12,0,20.08,17.62,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-09,pfizer_biontech,fully_vaccinated,2,55,569842,0.35,NA,0.71,0.12,50,20.52,17.62,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-10,pfizer_biontech,fully_vaccinated,0,55,589046,0,NA,0.43,0.07,0,20.45,11.9,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-11,pfizer_biontech,fully_vaccinated,0,55,610483,0,NA,0.29,0.05,0,20.15,7.14,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-12,pfizer_biontech,fully_vaccinated,0,55,633253,0,NA,0.29,0.05,0,19.93,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-13,pfizer_biontech,fully_vaccinated,0,55,642478,0,NA,0,0,0,19.78,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-14,pfizer_biontech,fully_vaccinated,0,55,659776,0,NA,0.14,0.02,0,19.57,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-15,pfizer_biontech,fully_vaccinated,0,55,663779,0,NA,0.14,0.02,NA,19.57,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-16,pfizer_biontech,fully_vaccinated,0,55,666352,0,NA,0.14,0.02,0,19.37,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-17,pfizer_biontech,fully_vaccinated,1,56,689133,0.15,NA,0.14,0.02,20,19.38,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-18,pfizer_biontech,fully_vaccinated,0,56,714057,0,NA,0.29,0.04,0,18.98,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-19,pfizer_biontech,fully_vaccinated,0,56,738050,0,NA,0.43,0.06,0,18.86,20.71,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-20,pfizer_biontech,fully_vaccinated,0,56,761940,0,NA,0.43,0.06,0,18.79,20.71,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-21,pfizer_biontech,fully_vaccinated,1,57,784006,0.13,NA,0.43,0.05,25,18.87,25,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-22,pfizer_biontech,fully_vaccinated,1,58,789565,0.13,NA,0.57,0.07,100,19.14,28.57,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-23,pfizer_biontech,fully_vaccinated,0,58,791206,0,NA,0.57,0.07,0,19.08,28.57,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-24,pfizer_biontech,fully_vaccinated,1,59,802333,0.12,NA,0.71,0.09,50,19.28,31.43,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-25,pfizer_biontech,fully_vaccinated,1,60,830112,0.12,NA,1,0.12,25,19.35,42.14,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-26,pfizer_biontech,fully_vaccinated,0,60,857883,0,NA,0.86,0.1,0,19.29,27.86,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-27,pfizer_biontech,fully_vaccinated,1,61,882129,0.11,NA,1.14,0.13,20,19.3,37.38,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-28,pfizer_biontech,fully_vaccinated,3,64,906581,0.33,NA,1.14,0.13,100,20.06,33.81,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-29,pfizer_biontech,fully_vaccinated,0,64,917108,0,NA,1,0.11,0,20,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-30,pfizer_biontech,fully_vaccinated,2,66,922192,0.22,NA,1,0.11,66.67,20.43,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-05-31,pfizer_biontech,fully_vaccinated,1,67,948443,0.11,NA,1,0.11,25,20.49,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-01,pfizer_biontech,fully_vaccinated,0,67,974549,0,NA,0.86,0.09,NA,20.49,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-02,pfizer_biontech,fully_vaccinated,0,67,997448,0,NA,0.86,0.09,0,20.43,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-03,pfizer_biontech,fully_vaccinated,1,68,1015530,0.1,NA,0.57,0.06,100,20.67,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-04,pfizer_biontech,fully_vaccinated,2,70,1034332,0.19,NA,0.57,0.06,66.67,21.08,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-05,pfizer_biontech,fully_vaccinated,0,70,1046485,0,NA,0.71,0.07,0,20.9,35.71,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-06,pfizer_biontech,fully_vaccinated,0,70,1050781,0,NA,1,0.1,0,20.83,42.86,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-07,pfizer_biontech,fully_vaccinated,1,71,1066753,0.09,NA,1,0.09,50,21.01,35.71,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-08,pfizer_biontech,fully_vaccinated,1,72,1084268,0.09,NA,0.71,0.07,33.33,21.11,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-09,pfizer_biontech,fully_vaccinated,2,74,1100806,0.18,NA,0.71,0.06,50,21.45,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-10,pfizer_biontech,fully_vaccinated,1,75,1114055,0.09,NA,0.86,0.08,50,21.61,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-11,pfizer_biontech,fully_vaccinated,0,75,1128113,0,NA,0.71,0.06,NA,21.61,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-12,pfizer_biontech,fully_vaccinated,0,75,1137950,0,NA,0.57,0.05,0,21.55,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-13,pfizer_biontech,fully_vaccinated,1,76,1143132,0.09,NA,0.29,0.03,33.33,21.65,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-14,pfizer_biontech,fully_vaccinated,0,76,1154642,0,NA,0.14,0.01,0,21.41,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-15,pfizer_biontech,fully_vaccinated,0,76,1166709,0,NA,0.14,0.01,0,21.35,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-16,pfizer_biontech,fully_vaccinated,0,76,1177076,0,NA,0.14,0.01,0,21.29,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-17,pfizer_biontech,fully_vaccinated,0,76,1188369,0,NA,0,0,NA,21.29,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-18,pfizer_biontech,fully_vaccinated,0,76,1200698,0,NA,0.14,0.01,NA,21.29,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-19,pfizer_biontech,fully_vaccinated,0,76,1209348,0,NA,0.29,0.02,NA,21.29,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-20,pfizer_biontech,fully_vaccinated,0,76,1212550,0,NA,0.29,0.02,NA,21.29,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-21,pfizer_biontech,fully_vaccinated,1,77,1221599,0.08,NA,0.29,0.02,100,21.51,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-22,pfizer_biontech,fully_vaccinated,1,78,1231056,0.08,NA,0.43,0.03,100,21.73,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-23,pfizer_biontech,fully_vaccinated,0,78,1239723,0,NA,0.43,0.03,NA,21.73,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-24,pfizer_biontech,fully_vaccinated,0,78,1248704,0,NA,0.43,0.03,0,21.67,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-25,pfizer_biontech,fully_vaccinated,1,79,1258781,0.08,NA,0.29,0.02,100,21.88,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-26,pfizer_biontech,fully_vaccinated,0,79,1264402,0,NA,0.14,0.01,NA,21.88,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-27,pfizer_biontech,fully_vaccinated,0,79,1268417,0,NA,0.14,0.01,NA,21.88,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-28,pfizer_biontech,fully_vaccinated,0,79,1276971,0,NA,0.14,0.01,0,21.76,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-06-29,pfizer_biontech,fully_vaccinated,0,79,1286153,0,NA,0.14,0.01,0,21.7,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-06-30,pfizer_biontech,fully_vaccinated,0,79,1294387,0,NA,0.14,0.01,0,21.64,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-01,pfizer_biontech,fully_vaccinated,0,79,1301255,0,NA,0.14,0.01,NA,21.64,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-02,pfizer_biontech,fully_vaccinated,1,80,1307262,0.08,NA,0.14,0.01,100,21.86,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-03,pfizer_biontech,fully_vaccinated,0,80,1311555,0,NA,0.14,0.01,NA,21.86,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-04,pfizer_biontech,fully_vaccinated,0,80,1313802,0,NA,0.14,0.01,0,21.8,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-05,pfizer_biontech,fully_vaccinated,0,80,1322392,0,NA,0.14,0.01,NA,21.8,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-06,pfizer_biontech,fully_vaccinated,0,80,1330449,0,NA,0,0,NA,21.8,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-07,pfizer_biontech,fully_vaccinated,0,80,1338163,0,NA,0,0,NA,21.8,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-08,pfizer_biontech,fully_vaccinated,0,80,1346604,0,NA,0,0,NA,21.8,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-09,pfizer_biontech,fully_vaccinated,0,80,1357069,0,NA,0,0,NA,21.8,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-10,pfizer_biontech,fully_vaccinated,0,80,1364112,0,NA,0.14,0.01,NA,21.8,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-11,pfizer_biontech,fully_vaccinated,0,80,1365954,0,NA,0.14,0.01,NA,21.8,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-12,pfizer_biontech,fully_vaccinated,0,80,1377092,0,NA,0.14,0.01,0,21.62,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-13,pfizer_biontech,fully_vaccinated,1,81,1386846,0.07,NA,0.14,0.01,50,21.77,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-14,pfizer_biontech,fully_vaccinated,0,81,1395232,0,NA,0.14,0.01,NA,21.77,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-15,pfizer_biontech,fully_vaccinated,0,81,1401987,0,NA,0.14,0.01,0,21.72,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-16,pfizer_biontech,fully_vaccinated,0,81,1409470,0,NA,0.57,0.04,0,21.66,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-17,pfizer_biontech,fully_vaccinated,0,81,1415207,0,NA,0.57,0.04,NA,21.66,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-18,pfizer_biontech,fully_vaccinated,0,81,1416443,0,NA,1,0.07,0,21.54,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-19,pfizer_biontech,fully_vaccinated,3,84,1426761,0.21,NA,1.29,0.09,100,22.16,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-20,pfizer_biontech,fully_vaccinated,1,85,1433897,0.07,NA,1.29,0.09,50,22.31,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-21,pfizer_biontech,fully_vaccinated,3,88,1439933,0.21,NA,1.57,0.11,75,22.86,60.71,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-22,pfizer_biontech,fully_vaccinated,2,90,1446295,0.14,NA,1.71,0.12,100,23.26,67.86,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-23,pfizer_biontech,fully_vaccinated,0,90,1453634,0,NA,1.43,0.1,0,23.14,67.86,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-24,pfizer_biontech,fully_vaccinated,2,92,1457885,0.14,NA,1.29,0.09,100,23.53,60.71,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-25,pfizer_biontech,fully_vaccinated,1,93,1458514,0.07,NA,1,0.07,50,23.66,54.76,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-26,pfizer_biontech,fully_vaccinated,1,94,1464064,0.07,NA,0.86,0.06,100,23.86,45.24,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-27,pfizer_biontech,fully_vaccinated,0,94,1468473,0,NA,0.86,0.06,0,23.8,45.24,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-28,pfizer_biontech,fully_vaccinated,1,95,1473339,0.07,NA,0.57,0.04,33.33,23.87,30.95,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-29,pfizer_biontech,fully_vaccinated,1,96,1477937,0.07,NA,0.43,0.03,33.33,23.94,23.81,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-30,pfizer_biontech,fully_vaccinated,0,96,1483212,0,NA,0.29,0.02,0,23.7,9.52,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-31,pfizer_biontech,fully_vaccinated,0,96,1485525,0,NA,0.43,0.03,0,23.59,13.09,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-01,pfizer_biontech,fully_vaccinated,0,96,1486282,0,NA,0.57,0.04,0,23.53,17.86,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-02,pfizer_biontech,fully_vaccinated,0,96,1491007,0,NA,0.57,0.04,0,23.36,17.86,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-03,pfizer_biontech,fully_vaccinated,1,97,1494779,0.07,NA,0.71,0.05,25,23.37,32.14,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-04,pfizer_biontech,fully_vaccinated,2,99,1499090,0.13,NA,0.71,0.05,66.67,23.68,32.14,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-05,pfizer_biontech,fully_vaccinated,1,100,1502991,0.07,NA,0.71,0.05,33.33,23.75,32.14,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-06,pfizer_biontech,fully_vaccinated,1,101,1507562,0.07,NA,0.86,0.06,100,23.93,35,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-07,pfizer_biontech,fully_vaccinated,0,101,1509595,0,NA,1.14,0.08,0,23.82,35.71,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-08,pfizer_biontech,fully_vaccinated,0,101,1509933,0,NA,1.14,0.08,0,23.76,30.95,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-09,pfizer_biontech,fully_vaccinated,1,102,1514033,0.07,NA,1.14,0.08,20,23.72,28.23,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-10,pfizer_biontech,fully_vaccinated,3,105,1517754,0.2,NA,1.43,0.09,30,23.86,20.07,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-11,pfizer_biontech,fully_vaccinated,2,107,1522367,0.13,NA,1.71,0.11,33.33,23.99,24.83,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-12,pfizer_biontech,fully_vaccinated,1,108,1526293,0.07,NA,1.71,0.11,14.29,23.84,24.83,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-13,pfizer_biontech,fully_vaccinated,3,111,1530474,0.2,NA,2.14,0.14,42.86,24.13,27.69,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-14,pfizer_biontech,fully_vaccinated,2,113,1532344,0.13,NA,2.43,0.16,33.33,24.25,30.54,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-15,pfizer_biontech,fully_vaccinated,0,113,1532486,0,NA,2.71,0.18,0,23.94,32.13,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-16,pfizer_biontech,fully_vaccinated,4,117,1536526,0.26,NA,3.14,0.2,40,24.27,37.23,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-17,pfizer_biontech,fully_vaccinated,5,122,1540557,0.32,NA,2.71,0.18,50,24.8,31.11,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-18,pfizer_biontech,fully_vaccinated,4,126,1545573,0.26,NA,2.86,0.19,44.44,25.15,31.71,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-19,pfizer_biontech,fully_vaccinated,4,130,1549150,0.26,NA,3,0.19,50,25.54,33.29,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-20,pfizer_biontech,fully_vaccinated,0,130,1553682,0,NA,3.14,0.2,0,25.29,35.52,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-21,pfizer_biontech,fully_vaccinated,3,133,1555669,0.19,NA,2.71,0.17,37.5,25.48,31.94,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-22,pfizer_biontech,fully_vaccinated,1,134,1555886,0.06,NA,2.43,0.16,11.11,25.24,31.31,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-23,pfizer_biontech,fully_vaccinated,5,139,1559585,0.32,NA,2.29,0.15,55.56,25.74,27.46,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-24,pfizer_biontech,fully_vaccinated,2,141,1563421,0.13,NA,2.57,0.16,25,25.73,33.18,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-25,pfizer_biontech,fully_vaccinated,2,143,1569120,0.13,NA,2.43,0.15,40,25.86,31.39,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-26,pfizer_biontech,fully_vaccinated,3,146,1572596,0.19,NA,2.29,0.15,23.08,25.8,29.81,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-27,pfizer_biontech,fully_vaccinated,2,148,1576697,0.13,NA,2.29,0.15,40,25.92,28.36,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-28,pfizer_biontech,fully_vaccinated,2,150,1579230,0.13,NA,2.57,0.16,25,25.91,32.95,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-29,pfizer_biontech,fully_vaccinated,0,150,1579261,0,NA,2.71,0.17,0,25.64,34.38,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-30,pfizer_biontech,fully_vaccinated,5,155,1582694,0.32,NA,2.86,0.18,45.45,26.01,36.28,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-31,pfizer_biontech,fully_vaccinated,4,159,1585773,0.25,NA,3,0.19,57.14,26.37,36.69,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-01,pfizer_biontech,fully_vaccinated,3,162,1591511,0.19,NA,2.71,0.17,50,26.6,33.12,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-02,pfizer_biontech,fully_vaccinated,4,166,1595253,0.25,NA,3.14,0.2,36.36,26.77,40.26,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-03,pfizer_biontech,fully_vaccinated,3,169,1599544,0.19,NA,2.71,0.17,42.86,26.95,38.53,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
